# STATION: KBED,,
# STATION NAME: Laurence G Hanscom Field Airport,,
# LATITUDE: 42.46811,,
# LONGITUDE: -71.29463,,
# ELEVATION [ft]: 132,,
# STATE: MA,,
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
KBED,01/01/2016 00:56 UTC,37.4
KBED,01/01/2016 01:56 UTC,37.4
KBED,01/01/2016 02:56 UTC,37.4
KBED,01/01/2016 03:56 UTC,37.4
KBED,01/01/2016 04:56 UTC,35.6
KBED,01/01/2016 05:56 UTC,35.6
KBED,01/01/2016 06:56 UTC,35.6
KBED,01/01/2016 07:56 UTC,35.6
KBED,01/01/2016 08:56 UTC,35.6
KBED,01/01/2016 09:56 UTC,35.6
KBED,01/01/2016 10:56 UTC,33.8
KBED,01/01/2016 11:56 UTC,33.8
KBED,01/01/2016 12:56 UTC,33.8
KBED,01/01/2016 13:56 UTC,33.8
KBED,01/01/2016 14:56 UTC,37.4
KBED,01/01/2016 15:56 UTC,37.4
KBED,01/01/2016 16:56 UTC,37.4
KBED,01/01/2016 17:56 UTC,37.4
KBED,01/01/2016 18:56 UTC,37.4
KBED,01/01/2016 19:56 UTC,37.4
KBED,01/01/2016 20:56 UTC,37.4
KBED,01/01/2016 21:56 UTC,35.6
KBED,01/01/2016 22:56 UTC,35.6
KBED,01/01/2016 23:56 UTC,33.8
KBED,01/02/2016 00:56 UTC,33.8
KBED,01/02/2016 01:56 UTC,33.8
KBED,01/02/2016 02:56 UTC,33.8
KBED,01/02/2016 03:56 UTC,32
KBED,01/02/2016 04:56 UTC,30.2
KBED,01/02/2016 05:56 UTC,30.2
KBED,01/02/2016 06:56 UTC,30.2
KBED,01/02/2016 07:56 UTC,30.2
KBED,01/02/2016 08:56 UTC,28.4
KBED,01/02/2016 09:56 UTC,28.4
KBED,01/02/2016 10:56 UTC,30.2
KBED,01/02/2016 11:56 UTC,30.2
KBED,01/02/2016 12:56 UTC,30.2
KBED,01/02/2016 13:56 UTC,32
KBED,01/02/2016 14:56 UTC,33.8
KBED,01/02/2016 15:56 UTC,35.6
KBED,01/02/2016 16:56 UTC,37.4
KBED,01/02/2016 17:56 UTC,37.4
KBED,01/02/2016 18:56 UTC,37.4
KBED,01/02/2016 19:56 UTC,37.4
KBED,01/02/2016 20:56 UTC,35.6
KBED,01/02/2016 21:56 UTC,33.8
KBED,01/02/2016 22:56 UTC,32
KBED,01/02/2016 23:56 UTC,32
KBED,01/03/2016 00:56 UTC,32
KBED,01/03/2016 01:56 UTC,33.8
KBED,01/03/2016 02:56 UTC,33.8
KBED,01/03/2016 03:56 UTC,33.8
KBED,01/03/2016 04:56 UTC,33.8
KBED,01/03/2016 05:56 UTC,32
KBED,01/03/2016 06:56 UTC,32
KBED,01/03/2016 07:56 UTC,30.2
KBED,01/03/2016 08:56 UTC,30.2
KBED,01/03/2016 09:56 UTC,30.2
KBED,01/03/2016 10:56 UTC,28.4
KBED,01/03/2016 11:56 UTC,28.4
KBED,01/03/2016 12:56 UTC,28.4
KBED,01/03/2016 13:56 UTC,30.2
KBED,01/03/2016 14:56 UTC,35.6
KBED,01/03/2016 15:56 UTC,37.4
KBED,01/03/2016 16:56 UTC,41
KBED,01/03/2016 17:56 UTC,39.2
